time_utc,site_lat,site_lon,daily_station_precip_mm,nearest_gp_lat,nearest_gp_lon,cape_255,cin_255,pwat,nearest_px_lat,nearest_px_lon,nearest_px_precip,nearest_px_err,nearest_px_pqi,nearest_px_plp,sw_px_lat,sw_px_lon,sw_px_precip,se_px_lat,se_px_lon,se_px_precip,nw_px_lat,nw_px_lon,nw_px_precip,ne_px_lat,ne_px_lon,ne_px_precip,interp_precip,station_id
2024-07-20 00:00:00+00:00,973.3872,4120.3536,24.4,972,4116,53658,-276.5549316,3572.368988,972,4120.799927,1.039999999,17.26999973,26.31000143,4800,972,4116,2.139999986,972,4120.799927,1.039999999,976.8000182,4116,0.899999961,976.8000182,4120.799927,0.379999999,0.935974531,Bakul
2024-07-21 00:00:00+00:00,973.3872,4120.3536,0.4,972,4116,21116,-612.064209,3543.09016,972,4120.799927,0,11.51999976,26.69400126,4800,972,4116,0,972,4120.799927,0,976.8000182,4116,0.589999974,976.8000182,4120.799927,0,0.015858088,Bakul
2024-07-22 00:00:00+00:00,973.3872,4120.3536,6.4,972,4116,8705.5,-1175.097229,3576.80162,972,4120.799927,29.63999908,165.7899969,28.22000134,4800,972,4116,39.97999965,972,4120.799927,29.63999908,976.8000182,4116,17.6999997,976.8000182,4120.799927,21.36999962,27.83506195,Bakul
2024-07-23 00:00:00+00:00,973.3872,4120.3536,32,972,4116,8031,-934.8578491,3569.496632,972,4120.799927,58.4899986,240.0899947,28.27700135,4800,972,4116,83.9199976,972,4120.799927,58.4899986,976.8000182,4116,69.7699989,976.8000182,4120.799927,64.44999811,62.03700404,Bakul
2024-07-24 00:00:00+00:00,973.3872,4120.3536,9.2,972,4116,8331.5,-2882.400757,3427.168076,972,4120.799927,10.60999968,65.94999842,27.08200112,4800,972,4116,19.73999939,972,4120.799927,10.60999968,976.8000182,4116,31.89999929,976.8000182,4120.799927,27.30999939,16.16340294,Bakul
2024-07-25 00:00:00+00:00,973.3872,4120.3536,6.8,972,4116,11666.5,-1299.224609,3514.275627,972,4120.799927,41.75999917,186.919994,28.16700146,4800,972,4116,42.62999937,972,4120.799927,41.75999917,976.8000182,4116,35.5199993,976.8000182,4120.799927,37.3799991,40.50171217,Bakul
2024-07-26 00:00:00+00:00,973.3872,4120.3536,0.8,972,4116,9715,-906.8215332,3593.975258,972,4120.799927,15.51999963,83.54999794,28.5270015,4800,972,4116,15.48999941,972,4120.799927,15.51999963,976.8000182,4116,13.71999956,976.8000182,4120.799927,18.37999961,16.21930422,Bakul
2024-07-27 00:00:00+00:00,973.3872,4120.3536,8.8,972,4116,31556.5,-595.6053467,3496.683685,972,4120.799927,1.179999948,17.47999957,25.38600141,4800,972,4116,1.889999926,972,4120.799927,1.179999948,976.8000182,4116,3.719999939,976.8000182,4120.799927,0.589999974,1.140567429,Bakul
2024-07-28 00:00:00+00:00,973.3872,4120.3536,12,972,4116,21663,-363.5996704,3544.736538,972,4120.799927,39.37999913,183.2199949,26.13300112,4800,972,4116,17.59999954,972,4120.799927,39.37999913,976.8000182,4116,40.67999893,976.8000182,4120.799927,34.14999899,36.60382355,Bakul
2024-07-29 00:00:00+00:00,973.3872,4120.3536,112,972,4116,13078,-1630.890137,3466.261898,972,4120.799927,52.92999897,220.9599955,27.6790013,4800,972,4116,22.30999981,972,4120.799927,52.92999897,976.8000182,4116,44.66999854,976.8000182,4120.799927,33.87999928,45.68978934,Bakul
