time_utc,site_lat,site_lon,daily_station_precip_mm,nearest_gp_lat,nearest_gp_lon,cape_255,cin_255,pwat,nearest_px_lat,nearest_px_lon,nearest_px_precip,nearest_px_err,nearest_px_pqi,nearest_px_plp,sw_px_lat,sw_px_lon,sw_px_precip,se_px_lat,se_px_lon,se_px_precip,nw_px_lat,nw_px_lon,nw_px_precip,ne_px_lat,ne_px_lon,ne_px_precip,interp_precip,station_id
2024-07-29 00:00:00+00:00,943.536,3502.608,58.42,948,3504,6388,-2594,3387.543652,943.1999818,3501.599854,39.23999924,196.0599959,27.52800143,4800,943.1999818,3501.599854,39.23999924,943.1999818,3506.39978,47.89999921,948,3501.599854,41.359999,948,3506.39978,49.0499982,41.19308544,GEV
2024-07-30 00:00:00+00:00,943.536,3502.608,57.912,948,3504,31711,-273.5,3270.851311,943.1999818,3501.599854,12.55999964,84.12999829,27.06800142,4800,943.1999818,3501.599854,12.55999964,943.1999818,3506.39978,11.81999971,948,3501.599854,18.56999962,948,3506.39978,19.35999959,12.84776102,GEV
2024-07-31 00:00:00+00:00,943.536,3502.608,46.228,948,3504,28889.5,-144,3150.265141,943.1999818,3501.599854,16.29999972,97.19999629,27.34500146,4800,943.1999818,3501.599854,16.29999972,943.1999818,3506.39978,7.35999981,948,3501.599854,7.689999848,948,3506.39978,5.169999834,13.913934,GEV
2024-08-01 00:00:00+00:00,943.536,3502.608,40.64,948,3504,22040,-223,3208.849117,943.1999818,3501.599854,6.039999934,51.85999885,26.29200104,4800,943.1999818,3501.599854,6.039999934,943.1999818,3506.39978,3.019999902,948,3501.599854,7.159999793,948,3506.39978,4.89999984,5.495251156,GEV
2024-08-02 00:00:00+00:00,943.536,3502.608,63.5,948,3504,25734,-89,3216.562359,943.1999818,3501.599854,25.62999945,111.8099971,26.46900123,4800,943.1999818,3501.599854,25.62999945,943.1999818,3506.39978,41.97999959,948,3501.599854,52.35999831,948,3506.39978,37.76999955,30.48034373,GEV
2024-08-03 00:00:00+00:00,943.536,3502.608,204.724,948,3504,27478,-131,3418.01408,943.1999818,3501.599854,218.3499947,768.5899816,28.60700151,4800,943.1999818,3501.599854,218.3499947,943.1999818,3506.39978,226.3599951,948,3501.599854,242.3099927,948,3506.39978,211.2699963,221.1354541,GEV
2024-08-04 00:00:00+00:00,943.536,3502.608,138.176,948,3504,15255,-60,3395.677338,943.1999818,3501.599854,76.16999803,339.2099928,27.80800131,4800,943.1999818,3501.599854,76.16999803,943.1999818,3506.39978,79.71999791,948,3501.599854,98.17999891,948,3506.39978,96.82999776,78.3842841,GEV
2024-08-05 00:00:00+00:00,943.536,3502.608,46.736,948,3504,22829.5,-494.5,3197.314114,943.1999818,3501.599854,17.87999967,95.29999665,28.71100146,4800,943.1999818,3501.599854,17.87999967,943.1999818,3506.39978,8.089999824,948,3501.599854,23.21999944,948,3506.39978,40.12999861,16.59006276,GEV
2024-08-06 00:00:00+00:00,943.536,3502.608,15.748,948,3504,17077.5,-251.5,2985.578453,943.1999818,3501.599854,5.919999976,49.5899987,27.72900134,4800,943.1999818,3501.599854,5.919999976,943.1999818,3506.39978,4.359999984,948,3501.599854,4.649999931,948,3506.39978,2.449999913,5.494027554,GEV
2024-08-07 00:00:00+00:00,943.536,3502.608,4.064,948,3504,19594,-434,2948.271257,943.1999818,3501.599854,1.729999939,23.9199994,26.46100119,4800,943.1999818,3501.599854,1.729999939,943.1999818,3506.39978,0.199999998,948,3501.599854,0.609999977,948,3506.39978,0.189999992,1.346558691,GEV
2024-08-08 00:00:00+00:00,943.536,3502.608,34.036,948,3504,12951.5,-817,2873.44285,943.1999818,3501.599854,25.53999958,135.2799971,26.46100122,4800,943.1999818,3501.599854,25.53999958,943.1999818,3506.39978,22.7399996,948,3501.599854,19.25999954,948,3506.39978,16.22999978,24.50890748,GEV
2024-08-09 00:00:00+00:00,943.536,3502.608,19.812,948,3504,13749,-1335,3018.05113,943.1999818,3501.599854,1.999999968,25.99999933,26.5100013,4800,943.1999818,3501.599854,1.999999968,943.1999818,3506.39978,1.110000003,948,3501.599854,1.769999951,948,3506.39978,2.189999978,1.816224634,GEV
